Date,Open,High,Low,Close,Adj Close,Volume
3/10/2005,52.599998,53.400002,52.599998,53.18,41.763443,6100
3/11/2005,53.18,53.490002,52.599998,52.939999,41.574947,5400
3/14/2005,53.75,53.77,52.759998,52.799999,41.465004,10100
3/15/2005,52.740002,52.740002,52.59,52.59,41.300106,300
3/16/2005,52.580002,52.919998,52.32,52.689999,41.378635,3000
3/17/2005,53.080002,53.16,52.369999,52.869999,41.519985,5200
3/18/2005,52.98,53,51.630001,52.040001,40.868179,28000
3/21/2005,52.5,52.5,51.860001,52.299999,41.072357,4200
3/22/2005,52.82,52.82,52.02,52.529999,41.252987,2700
3/23/2005,52.599998,52.950001,51.75,51.959999,40.805344,7600
3/24/2005,52.299999,52.380001,52.119999,52.189999,40.985973,4100
3/28/2005,52,52.740002,51.830002,52.720001,41.402195,4300
3/29/2005,52.16,52.93,52.16,52.759998,41.433598,3200
3/30/2005,53.049999,53.049999,52.110001,52.110001,40.923138,4400
3/31/2005,52.73,52.740002,52,52.310001,41.080223,8600
4/1/2005,52.049999,52.849998,51.830002,51.93,40.781776,5600
4/4/2005,52.139999,52.360001,51.799999,52.200001,40.993828,2000
4/5/2005,51.950001,52.380001,51.900002,52.380001,41.135181,4800
4/6/2005,52,52.32,51.799999,51.889999,40.750362,4400
4/7/2005,52.279999,52.299999,51.869999,51.91,40.766083,1500
4/8/2005,51.650002,52.029999,51.650002,51.889999,40.750362,4700
4/11/2005,51.560001,52.209999,51.5,51.860001,40.726803,5500
4/12/2005,51.5,52.169998,51.5,51.599998,40.522629,5500
4/13/2005,52.110001,52.799999,51.5,52,40.836754,12400
4/14/2005,51.549999,51.950001,51.5,51.5,40.444088,10200
4/15/2005,51.5,51.869999,51.5,51.720001,40.616867,5600
4/18/2005,52.16,52.16,51.529999,51.830002,40.703262,8600
4/19/2005,52.59,52.619999,51.509998,52,40.836754,27800
4/20/2005,52.650002,52.650002,51.5,51.580002,40.506924,14100
4/21/2005,52.150002,52.150002,51.5,51.52,40.459797,3900
4/22/2005,51.5,51.799999,50.560001,50.57,39.713753,19400
4/25/2005,50.310001,50.950001,50.310001,50.700001,39.815842,4200
4/26/2005,51,51.459999,48.759998,48.849998,38.362988,9000
4/27/2005,48.34,48.34,46.509998,47.779999,37.52269,17400
4/28/2005,48,49.240002,46,46.900002,36.831615,31900
4/29/2005,46.779999,47.720001,46.779999,47.720001,37.475582,8000
5/2/2005,48.009998,48.529999,47.650002,48.529999,38.111702,8400
5/3/2005,49.349998,49.73,48.799999,49.73,39.054073,19400
5/4/2005,49.5,52.299999,49.459999,52.299999,41.072357,20900
5/5/2005,51,52.07,51,52,40.836754,11400
5/6/2005,51.32,52.299999,51.119999,51.77,40.656143,4700
5/9/2005,51.099998,52.459999,51.099998,52.459999,41.198013,9400
5/10/2005,52.439999,52.439999,51.599998,51.919998,40.773918,7300
5/11/2005,52.349998,52.349998,51.150002,51.650002,40.758148,22400
5/12/2005,51.75,52.349998,51.349998,51.799999,40.876518,30700
5/13/2005,52.189999,52.189999,51.02,51.02,40.261005,26700
5/16/2005,51.790001,51.790001,50.310001,50.560001,39.897991,14800
5/17/2005,50.209999,50.700001,50.16,50.700001,40.008492,9400
5/18/2005,50.939999,51,50.029999,50.990002,40.237331,21000
5/19/2005,51.389999,51.5,50.18,50.630001,39.953259,16000
5/20/2005,49.830002,50.490002,49.52,49.790001,39.290375,26100
5/23/2005,50.540001,50.619999,48.880001,49.32,38.919498,18200
5/24/2005,48.41,49.27,48.41,49,38.666985,11100
5/25/2005,49.369999,49.5,48.310001,48.73,38.453918,21500
5/26/2005,49.349998,49.349998,48.419998,48.84,38.540718,8400
5/27/2005,48.84,49.049999,48.619999,48.799999,38.509144,8400
5/31/2005,49.450001,49.450001,48.5,48.5,38.272419,19400
6/1/2005,48.43,49,48.43,48.560001,38.319775,8000
6/2/2005,48.799999,48.900002,48.59,48.860001,38.556507,5200
6/3/2005,48.43,48.779999,48.169998,48.360001,38.161938,14000
6/6/2005,48.950001,49.669998,48.73,49.419998,38.998417,14100
6/7/2005,49.389999,49.619999,49.110001,49.25,38.864269,11600
6/8/2005,48.75,48.990002,48.669998,48.830002,38.532845,15200
6/9/2005,49.369999,49.369999,48.200001,48.299999,38.11459,8300
6/10/2005,48.220001,48.349998,48.07,48.240002,38.06723,3400
6/13/2005,48.759998,48.759998,48.279999,48.580002,38.335548,9800
6/14/2005,48.040001,48.59,48,48.040001,37.909424,10200
6/15/2005,48.48,48.48,47.75,47.82,37.735806,11300
6/16/2005,48.459999,48.459999,47.77,48,37.87785,26200
6/17/2005,48,48.09,47.75,48.09,37.948887,26400
6/20/2005,48.400002,48.400002,47.049999,47.07,37.143963,19700
6/21/2005,47,47.73,47,47.5,37.483295,13000
6/22/2005,48.139999,48.139999,47.5,47.970001,37.854179,6500
6/23/2005,48.400002,48.400002,47.709999,47.709999,37.649021,4500
6/24/2005,47.119999,48,47.09,48,37.87785,45400
6/27/2005,47.200001,47.98,47.200001,47.799999,37.720036,4900
6/28/2005,47.34,50,47.34,49.849998,39.337715,29600
6/29/2005,49.849998,50.970001,49.849998,50.09,39.527142,10900
6/30/2005,50.73,50.73,50.200001,50.540001,39.882229,5500
7/1/2005,49.959999,49.959999,48.91,49.009998,38.674881,12400
7/5/2005,49.009998,51.349998,49.009998,51.200001,40.403049,16000
7/6/2005,50.59,51.299999,50.549999,51,40.245209,10400
7/7/2005,51,52.119999,50.91,51.91,40.963314,19600
7/8/2005,52.099998,52.200001,51.389999,52,41.034336,21700
7/11/2005,51.610001,53,51.450001,52.990002,41.815575,12500
7/12/2005,52.59,53.93,52.580002,53.220001,41.997074,4900
7/13/2005,53.330002,53.549999,52.66,52.959999,41.791904,6900
7/14/2005,51.990002,53.25,51.990002,52.98,41.807686,12300
7/15/2005,52.349998,53.150002,52.220001,52.5,41.428886,41100
7/18/2005,52.080002,52.77,52.080002,52.650002,41.547268,5700
7/19/2005,52.700001,52.75,52.450001,52.740002,41.61829,2800
7/20/2005,52.07,52.889999,52.07,52.880001,41.728771,8800
7/21/2005,52.880001,53,52.099998,52.490002,41.421032,9600
7/22/2005,52.950001,53.25,52.57,53.200001,41.981281,7300
7/25/2005,53.419998,53.43,52.509998,53.200001,41.981281,3300
7/26/2005,52.52,53.110001,52.509998,52.700001,41.586739,2500
7/27/2005,52.75,52.810001,52.490002,52.509998,41.436802,1200
7/28/2005,52.200001,53.27,52.099998,53.27,42.036526,3100
7/29/2005,53.299999,53.400002,52.610001,52.610001,41.515697,3200
8/1/2005,52.700001,53.189999,52.150002,53.040001,41.85503,2600
8/2/2005,52.470001,52.900002,52.209999,52.779999,41.649857,6600
8/3/2005,52.16,52.560001,51.580002,52,41.034336,18900
8/4/2005,51.66,51.75,50.759998,51.240002,40.434616,6200
8/5/2005,50.610001,51.5,49.900002,50.099998,39.535027,19500
8/8/2005,50.84,51.18,50.540001,50.75,40.047955,10900
8/9/2005,51.240002,51.25,50.990002,51.09,40.316238,4900
8/10/2005,51,51.259998,49.540001,50,39.650116,8500
8/11/2005,50,50.02,49.240002,50,39.650116,8200
8/12/2005,49.73,49.73,48.5,48.560001,38.508198,7200
8/15/2005,48.560001,49.259998,48.5,49.25,39.055359,13100
8/16/2005,49.59,49.689999,48.259998,48.360001,38.349594,15300
8/17/2005,48.59,48.810001,48.25,48.650002,38.579559,1600
8/18/2005,48.099998,49.060001,48,48,38.064114,13000
8/19/2005,48.450001,48.939999,48.240002,48.740002,38.650932,9600
8/22/2005,49.650002,49.650002,48.400002,48.650002,38.579559,11000
8/23/2005,49,49.619999,48.869999,49.259998,39.063286,3700
8/24/2005,49.709999,50,49.709999,49.939999,39.602531,8400
8/25/2005,50,50.200001,49.200001,49.200001,39.015697,5300
8/26/2005,49.77,49.77,49.049999,49.549999,39.29327,13400
8/29/2005,50,50,48.610001,49.439999,39.206039,4700
8/30/2005,48.82,49.25,48.610001,48.91,38.785748,3900
8/31/2005,49.349998,49.349998,48.25,48.900002,38.777813,14500
9/1/2005,48.799999,49.389999,48.360001,48.549999,38.500252,7900
9/2/2005,48.099998,48.5,48.099998,48.48,38.444752,3200
9/6/2005,48.790001,49.880001,48.709999,49.880001,39.554958,10400
9/7/2005,49.25,50.380001,49.25,50.380001,39.951462,7900
9/8/2005,50,51.330002,49.73,49.93,39.594601,8000
9/9/2005,49.400002,50.810001,49.400002,50.5,40.046619,6500
9/12/2005,50,50.68,49.720001,49.950001,39.610477,5300
9/13/2005,50,50,49.290001,50,39.650116,4400
9/14/2005,49.720001,49.990002,49.580002,49.689999,39.404289,2200
9/15/2005,50,50,49.380001,50,39.650116,4300
9/16/2005,50,50,48.27,48.919998,38.793682,36300
9/19/2005,48.93,48.93,48.23,48.259998,38.270306,4800
9/20/2005,48.209999,48.740002,48.009998,48.299999,38.302006,5700
9/21/2005,48.720001,48.720001,47.259998,47.299999,37.509014,5900
9/22/2005,47.75,48.259998,47.009998,48,38.064114,4200
9/23/2005,48.450001,48.869999,48.299999,48.849998,38.738171,2500
9/26/2005,49,49,48.259998,48.5,38.46064,6300
9/27/2005,48.049999,49,48.009998,48.900002,38.777813,7100
9/28/2005,48.610001,48.68,47.93,48.23,38.246513,4400
9/29/2005,48.669998,48.720001,47.549999,48.700001,38.619213,3800
9/30/2005,48.700001,48.939999,48.200001,48.939999,38.809536,7400
10/3/2005,48.98,49,48.529999,48.560001,38.508198,3800
10/4/2005,48.220001,48.240002,47.299999,47.310001,37.516949,7300
10/5/2005,47.91,47.91,46.959999,46.959999,37.239399,7000
10/6/2005,46.75,46.990002,46.73,46.73,37.057011,4500
10/7/2005,47,47.299999,46.93,47.299999,37.509014,5800
10/10/2005,46.849998,47.02,46.130001,46.439999,36.827045,5300
10/11/2005,46.959999,46.959999,44.75,44.75,35.486851,8900
10/12/2005,44.75,45.09,44.09,44.59,35.359974,12700
10/13/2005,44.599998,44.84,43.709999,44.119999,34.987251,6000
10/14/2005,44.790001,44.790001,43.330002,43.939999,34.844509,7300
10/17/2005,44.400002,44.400002,43.700001,44.18,35.034843,11600
10/18/2005,44.619999,44.619999,43.509998,43.669998,34.630409,6800
10/19/2005,43.900002,45.369999,43.5,45.369999,35.978523,9500
10/20/2005,45.400002,46.400002,45.400002,45.639999,36.192619,15500
10/21/2005,45.900002,46.32,45.5,45.639999,36.192619,5700
10/24/2005,45.5,45.869999,45.299999,45.84,36.351231,5200
10/25/2005,46.200001,46.380001,45.299999,45.400002,36.002323,4400
10/26/2005,45.400002,45.400002,44.580002,45.369999,35.978523,7000
10/27/2005,45.810001,45.830002,45.189999,45.43,36.026081,14500
10/28/2005,45.5,45.5,44.799999,45.34,35.954739,5300
10/31/2005,45.5,46,45.41,45.610001,36.168842,9100
11/1/2005,45.450001,46,45.299999,45.439999,36.034042,6200
11/2/2005,45.5,45.509998,45.16,45.509998,36.089523,4300
11/3/2005,45.09,45.5,45.09,45.43,36.026081,7400
11/4/2005,45,45.639999,45,45.639999,36.192619,5700
11/7/2005,45.5,46,45.150002,45.43,36.026081,7100
11/8/2005,45,45.369999,45,45.25,36.081921,3600
11/9/2005,45.5,45.5,45.110001,45.41,36.209503,5000
11/10/2005,45,45.560001,45,45.549999,36.321133,12500
11/11/2005,45.5,45.689999,45.169998,45.450001,36.241402,4700
11/14/2005,45.5,45.75,45.009998,45.220001,36.057991,6500
11/15/2005,45,45,44.049999,44.139999,35.196808,18400
11/16/2005,44.470001,44.470001,42.91,43,34.287788,25700
11/17/2005,43,43,42.599998,42.599998,33.968838,26900
11/18/2005,43,43.439999,42.580002,43.439999,34.638641,11600
11/21/2005,43,43.360001,42.689999,43.07,34.343601,14600
11/22/2005,42.799999,45,42.799999,44.91,35.810799,13600
11/23/2005,44.98,46.369999,44.98,46.009998,36.687931,19600
11/25/2005,46.490002,46.490002,46.189999,46.389999,36.99094,2200
11/28/2005,46.299999,47,45.560001,45.599998,36.361015,13800
11/29/2005,45.900002,45.900002,45.459999,45.619999,36.376945,4300
11/30/2005,45.619999,46,45.25,46,36.679955,6200
12/1/2005,46,47.459999,45.07,47.459999,37.844151,8200
12/2/2005,46.790001,47.959999,46.790001,47.869999,38.17107,2600
12/5/2005,48,48,46.5,46.580002,37.142452,13000
12/6/2005,47.290001,47.560001,46.639999,46.639999,37.190304,10300
12/7/2005,46.5,47.34,46.119999,46.119999,36.77565,4400
12/8/2005,46.119999,46.360001,45.259998,45.580002,36.345051,4600
12/9/2005,46.18,46.68,45.619999,46.34,36.951073,8300
12/12/2005,45.82,46.639999,45,45.610001,36.36898,22700
12/13/2005,45.75,45.75,45.259998,45.650002,36.400879,8600
12/14/2005,46.200001,46.200001,45.400002,45.939999,36.63213,7400
12/15/2005,45.900002,46.09,45.299999,45.330002,36.145702,4800
12/16/2005,45.439999,46.209999,45.080002,45.740002,36.472641,28900
12/19/2005,45.450001,45.52,44.07,44.380001,35.388199,8000
12/20/2005,44.950001,44.950001,44,44.419998,35.420082,8900
12/21/2005,44.740002,44.84,44.009998,44.18,35.228714,9300
12/22/2005,44.049999,44.279999,43.299999,43.970001,35.061253,26600
12/23/2005,44.310001,44.310001,43.25,43.93,35.029362,7300
12/27/2005,44.259998,44.389999,43.299999,43.41,34.614727,12000
12/28/2005,43.119999,43.5,43,43.049999,34.327652,16600
12/29/2005,43.639999,43.830002,43.009998,43.310001,34.534992,13900
12/30/2005,43.009998,43.48,43,43,34.287788,23600
1/3/2006,44.029999,44.029999,43.25,43.919998,35.021385,9100
1/4/2006,44,44.279999,43.34,44.099998,35.164906,6800
1/5/2006,43.720001,44.25,43.700001,43.700001,34.845966,13700
1/6/2006,43.5,44.110001,43.5,43.5,34.686478,12700
1/9/2006,43.5,44.610001,43.5,44.009998,35.093132,12400
1/10/2006,44.439999,44.75,44.169998,44.75,35.683228,6300
1/11/2006,44.75,44.75,44.110001,44.119999,35.180855,8600
1/12/2006,44.369999,44.75,43.509998,43.799999,34.925701,13900
1/13/2006,44,44.700001,43.689999,44.009998,35.093132,5400
1/17/2006,44.259998,44.259998,43.84,43.959999,35.053276,9100
1/18/2006,44.450001,44.450001,43.810001,44.060001,35.133022,9700
1/19/2006,44.66,44.66,43.950001,44.07,35.140991,5900
1/20/2006,44.59,44.709999,43.5,43.59,34.75824,10600
1/23/2006,43.5,44.130001,43.360001,43.360001,34.574856,4200
1/24/2006,43.150002,45.130001,43.150002,45.130001,35.986233,7000
1/25/2006,45.23,45.32,44.889999,45.189999,36.034073,6300
1/26/2006,45.57,45.57,45.209999,45.299999,36.121784,9500
1/27/2006,45.099998,46,45.099998,46,36.679955,5300
1/30/2006,46,46.200001,44.689999,45.040001,35.914463,4300
1/31/2006,44.139999,45.139999,44.060001,44.950001,35.842701,12500
2/1/2006,44.950001,45,44.950001,45,35.882568,2200
2/2/2006,44.400002,45.869999,44.18,45.380001,36.185574,28100
2/3/2006,45.09,46,44.619999,45.599998,36.361015,13800
2/6/2006,46.099998,46.099998,45.150002,45.68,36.424786,8500
2/7/2006,45.68,46.419998,45.360001,46.380001,36.982979,31600
2/8/2006,46.349998,46.68,46.23,46.650002,37.399853,7700
2/9/2006,46.799999,46.91,46.23,46.310001,37.127274,28400
2/10/2006,46.77,46.77,46.23,46.490002,37.271568,18200
2/13/2006,46.990002,46.990002,46.209999,46.349998,37.159351,41200
2/14/2006,46.400002,46.799999,46.369999,46.75,37.480015,14500
2/15/2006,46.950001,47,46.41,46.799999,37.520123,15000
2/16/2006,46.799999,47,46.639999,47,37.680462,12500
2/17/2006,47.380001,47.380001,46.23,46.439999,37.231487,18200
2/21/2006,46.25,46.93,45.369999,46.240002,37.071144,56300
2/22/2006,46.02,46.650002,46.02,46.450001,37.239521,13800
2/23/2006,46.279999,47.299999,45.310001,46.889999,37.592262,20800
2/24/2006,47.279999,47.279999,46.630001,47,37.680462,13400
2/27/2006,47.23,47.23,45.84,46.110001,36.966946,9600
2/28/2006,46.34,46.41,45.02,45.23,36.261433,9600
3/1/2006,45.259998,46,45.259998,46,36.878735,4400
3/2/2006,46.27,46.27,45.040001,45.290001,36.309528,4100
3/3/2006,45,45.220001,44.57,44.57,35.732285,4800
3/6/2006,45.060001,45.560001,44.860001,44.98,36.061001,9100
3/7/2006,45.150002,45.48,44.200001,44.200001,35.435673,8800
3/8/2006,44.110001,44.189999,43.459999,43.459999,34.842377,8700
3/9/2006,43.25,44,43.25,43.41,34.802307,9000
3/10/2006,43.119999,43.75,43.099998,43.580002,34.938595,6900
3/13/2006,44,44.080002,43.59,43.990002,35.267323,12300
3/14/2006,44.360001,44.560001,43.740002,44.049999,35.315407,10500
3/15/2006,44.439999,44.439999,43.720001,44.02,35.291355,11500
3/16/2006,44.150002,44.549999,44,44.169998,35.411606,18800
3/17/2006,44.389999,44.389999,44.040001,44.25,35.475742,39300
3/20/2006,44.549999,44.720001,43.77,44.189999,35.427639,11500
3/21/2006,43.82,44.59,43.779999,43.82,35.13102,16100
3/22/2006,43.849998,44,43.66,44,35.275311,4500
3/23/2006,43.700001,44.09,43.700001,44,35.275311,8200
3/24/2006,43.799999,44.130001,43.799999,44,35.275311,7400
3/27/2006,44.310001,44.59,44.169998,44.5,35.676178,8400
3/28/2006,44.830002,45.5,44.259998,44.360001,35.563927,11300
3/29/2006,44.099998,44.59,44.029999,44.59,35.748325,6400
3/30/2006,44.939999,45.279999,44.119999,44.66,35.804443,6900
3/31/2006,45.049999,46,44.869999,46,36.878735,15600
4/3/2006,46,46,45.279999,45.599998,36.55806,9800
4/4/2006,45.290001,45.630001,45.049999,45.139999,36.18927,4900
4/5/2006,45.540001,45.540001,44.110001,44.400002,35.596012,9600
4/6/2006,44.549999,44.720001,44.110001,44.650002,35.796432,12700
4/7/2006,45.09,45.43,44.759998,44.990002,36.069027,9100
4/10/2006,45.25,45.419998,44.470001,44.470001,35.652115,5400
4/11/2006,44.84,44.84,43.830002,43.91,35.203175,8000
4/12/2006,44.209999,44.549999,44,44.25,35.475742,2800
4/13/2006,43.900002,44.619999,43.900002,44.619999,35.772385,2800
4/17/2006,44.619999,44.619999,43.599998,43.950001,35.235226,13900
4/18/2006,43.639999,44.290001,43.5,44.16,35.403599,9500
4/19/2006,44.610001,45.119999,44.279999,45.119999,36.173252,15400
4/20/2006,44.810001,45.150002,44.810001,45.139999,36.18927,8100
4/21/2006,45.59,46,44.889999,46,36.878735,17000
4/24/2006,46,46.470001,45.889999,46.220001,37.055103,7800
4/25/2006,46.049999,46.779999,45.82,46.75,37.480015,13600
4/26/2006,46.900002,47.43,46.790001,47.139999,37.792698,6900
4/27/2006,46.580002,47.799999,46.369999,47.68,38.22562,7000
4/28/2006,47.5,48.279999,46.810001,48.200001,38.642513,13500
5/1/2006,48.029999,48.200001,47.470001,47.68,38.22562,13100
5/2/2006,47.830002,47.84,47.040001,47.84,38.353893,17400
5/3/2006,47.849998,48.48,47.599998,48.139999,38.594414,9800
5/4/2006,47.740002,48.130001,47.349998,47.84,38.353893,5500
5/5/2006,47.950001,48,47.389999,47.970001,38.45813,4900
5/8/2006,48.16,48.16,47.400002,47.970001,38.45813,4500
5/9/2006,47.580002,48.34,47.419998,48.040001,38.514221,17000
5/10/2006,48.43,48.43,47.93,48,38.68346,10900
5/11/2006,47.59,48.040001,47.240002,47.400002,38.199928,13300
5/12/2006,47.130001,47.299999,46.509998,46.509998,37.48267,5700
5/15/2006,46.310001,46.73,46.09,46.529999,37.498783,7900
5/16/2006,46.220001,47.060001,46.220001,46.669998,37.611614,4000
5/17/2006,46.169998,47.07,45.759998,46.860001,37.764751,10400
5/18/2006,46.52,47.169998,45.939999,46.82,37.732525,17400
5/19/2006,46.119999,46.529999,45.34,46.189999,37.224781,18900
5/22/2006,45.509998,47.25,45.509998,47.02,37.8937,17400
5/23/2006,47.400002,47.830002,47.029999,47.470001,38.256348,11300
5/24/2006,47,48.23,46.700001,48.009998,38.691528,6800
5/25/2006,48.200001,48.5,47.73,48.5,39.086418,17700
5/26/2006,48.5,48.73,48.209999,48.73,39.271782,11500
5/30/2006,48.23,48.919998,48.189999,48.43,39.030029,10300
5/31/2006,48.509998,48.900002,48.299999,48.849998,39.368496,10700
6/1/2006,48.990002,49.360001,48.689999,49.360001,39.779503,6500
6/2/2006,49.380001,49.799999,48.93,49.110001,39.578037,6400
6/5/2006,48.93,49.509998,48.400002,48.48,39.070316,15300
6/6/2006,48.110001,48.43,47.639999,47.959999,38.651257,6300
6/7/2006,47.939999,49,47.689999,48.400002,39.005836,14200
6/8/2006,48.349998,49.349998,47.619999,49.099998,39.569969,27500
6/9/2006,49.610001,49.98,49.439999,49.439999,39.843983,20900
6/12/2006,49.950001,49.950001,49.48,49.619999,39.98904,13000
6/13/2006,49.630001,50,49.630001,49.709999,40.061573,14900
6/14/2006,49.709999,49.889999,49.259998,49.299999,39.731167,9500
6/15/2006,49.540001,50,49.459999,49.91,40.222775,7700
6/16/2006,49.68,49.91,49.450001,49.84,40.166336,61300
6/19/2006,49.700001,49.84,49.07,49.16,39.618328,14100
6/20/2006,49.119999,49.59,49.09,49.139999,39.602203,18500
6/21/2006,49.560001,49.959999,49.290001,49.66,40.021278,13900
6/22/2006,49.349998,49.860001,49.259998,49.709999,40.061573,15600
6/23/2006,49.799999,49.880001,49.400002,49.720001,40.069626,16000
6/26/2006,50,50.040001,49.549999,50.040001,40.327538,20800
6/27/2006,50.150002,50.419998,49.82,49.82,40.150219,7900
6/28/2006,49.529999,50.009998,49.02,50.009998,40.303349,16600
6/29/2006,50.259998,52.290001,50.060001,51.720001,41.681454,30300
6/30/2006,52.240002,52.419998,50.77,50.77,40.915844,78500
7/3/2006,50.5,51.169998,50.209999,50.810001,40.948082,25500
7/5/2006,50.939999,51.740002,50.200001,51.740002,41.697578,20000
7/6/2006,52.23,52.459999,52.169998,52.459999,42.277821,25000
7/7/2006,51.84,52.43,51.759998,52.150002,42.027996,12400
7/10/2006,51.810001,53.279999,51.810001,53.279999,42.93866,14400
7/11/2006,52.700001,54.900002,52.700001,54.810001,44.171703,20000
7/12/2006,54.59,54.790001,53.810001,54.630001,44.02663,15700
7/13/2006,54.869999,54.869999,53.580002,53.689999,43.269085,12100
7/14/2006,52.830002,53.240002,52.509998,52.860001,42.600178,25400
7/17/2006,52.330002,52.959999,52.310001,52.959999,42.680771,12900
7/18/2006,53,53.98,52.799999,53.529999,43.140144,16700
7/19/2006,53.950001,54.790001,53.799999,54.790001,44.155579,24700
7/20/2006,54.799999,54.970001,54.240002,54.389999,43.833218,9600
7/21/2006,54.049999,54.049999,53.540001,53.849998,43.398041,7700
7/24/2006,54.189999,57.970001,54.189999,57.970001,46.718372,47700
7/25/2006,57.599998,59.41,56.939999,59.400002,47.8708,27200
7/26/2006,59,59.57,57.900002,59.299999,47.790199,28400
7/27/2006,59.299999,61.369999,59.299999,61.369999,49.458439,35600
7/28/2006,60.970001,61.709999,59.869999,61.310001,49.410072,29900
7/31/2006,59.259998,61.5,59.099998,61.330002,49.426193,35500
8/1/2006,61.099998,61.439999,59.68,59.709999,48.120625,89000
8/2/2006,60,60,57.98,59.080002,47.612915,25300
8/3/2006,58.220001,59.259998,57.75,58.59,47.218014,18000
8/4/2006,59.700001,59.700001,57.98,58.5,47.1455,18200
8/7/2006,58.599998,58.669998,57.240002,58.419998,47.081013,31000
8/8/2006,58.68,58.68,56.57,56.799999,45.775444,27400
8/9/2006,57.060001,57.490002,56.41,57.009998,46.147797,21200
8/10/2006,56.330002,57.650002,56.310001,57.41,46.471611,15800
8/11/2006,57.509998,57.990002,57.029999,57.16,46.269218,12500
8/14/2006,57.040001,57.630001,56.849998,57.110001,46.228756,19000
8/15/2006,57.959999,58.169998,57.650002,58.169998,47.086777,11500
8/16/2006,57.099998,58.209999,57.099998,57.639999,46.657768,12300
8/17/2006,57.57,58.25,57.529999,57.639999,46.657768,23800
8/18/2006,57.73,57.93,57.259998,57.66,46.67395,10200
8/21/2006,57.09,57.130001,55.790001,56.349998,45.613564,15900
8/22/2006,56.09,56.32,55.25,56.080002,45.394993,10900
8/23/2006,56.080002,56.59,55.950001,56.169998,45.467834,12600
8/24/2006,56,56.970001,56,56.290001,45.564991,12200
8/25/2006,55.959999,56.84,55.869999,56.830002,46.002102,7100
8/28/2006,56.889999,58.400002,56.889999,58.369999,47.24868,20800
8/29/2006,58.400002,60,58.400002,59,47.758636,93100
8/30/2006,59.919998,59.919998,58.540001,59.459999,48.130989,9100
8/31/2006,59.310001,59.43,58.049999,58.599998,47.434856,18800
9/1/2006,58.080002,59.209999,58,58.380001,47.256771,18000
9/5/2006,57.75,59.939999,57.5,59.889999,48.479073,27900
9/6/2006,59,59.860001,58.919998,59.779999,48.390015,26600
9/7/2006,59.16,59.759998,58.869999,59.669998,48.300991,8700
9/8/2006,59.380001,59.849998,59.349998,59.59,48.236221,7700
9/11/2006,59.040001,59.919998,59.040001,59.889999,48.479073,17500
9/12/2006,59.939999,59.990002,59.580002,59.950001,48.527645,13000
